PostID,Post Description,Date,Language Code,Full Language,Sentiment
B8NthO6J7CS,"Chinese authorities stated that they face an acute shortage of hospital beds and equipment needed to treat a growing number of patients hit by the new coronavirus, as the death toll passed 560 and cities far from the epicenter tightened their defenses.

#pakistan #china #coronavirus #coronavirusoutbreak #virus #coronavirusupdates #wuhan #wuhanvirus #concepttvnews  #concepttvlive #chinese #pakistanzindabad",02/06/2020,en,English,negative
B8PmT4nFTry,Markets usually rebound after past disease outbreaks #coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #outbreak888,02/06/2020,en,English,neutral
B8OraEPlB7X,"Coronavirus nCoV Top 10 Regions in China (cc-confirmed cases & d-deaths)
Hubei: cc 19,665 d 549
Guangdong: cc 970 d 0
Zhejiang: cc 954 d 0
Henan: cc 851 d 2
Hunan: cc 711 d 0
Jiangxi: cc 600 d 0
Anhui: cc 591 d 0
Chongqing: cc 400 d 2
Jiangxu: cc 373 d 0
Shandong: cc 347 d 0

Feb 6 - 14:47 GMT 
#coronavirus #coronavirus888 
#coronavirusupdates  #coronavirusoutbreak #outbreak888",02/06/2020,en,English,neutral
B8ONSl4jGji,"As China’s death toll soars due to Coronavirus, here’s a look at other countries to which the deadly virus has spread
.
.
.
#coronavirusdeathtoll #coronavirus #coronavirusoutbreak #coronaviruschinawuhan #coronavirusdeatha #coronavirusconfirmedcases #coronavirusupdates #coronaviruslatestnews #coronavirusupdates #coronaviruschina #coronavirusindia #coronavirusjapan #news #latest #gifs #BusinessToday",02/06/2020,en,English,negative
B8N15QVlcMj,"#CoronavirusOutbreak | Death toll rises to 565 in China; 2 cruise ships isolated near Japan
.
.
.
.
#coronavirus #coronavirus2020 #coronavirusnews #coronavirusupdate #coronavirusupdates #coronavirusepidemic #coronavirusepidemia #deathtoll #coronaviruscase #coronaviruscases #coronaviruses #coronavirusindia #coronavirusupdate #coronavirusawareness #coronavirusfrance #news #worldnews #health #instawithjagranenglish #jagranenglish",02/06/2020,en,English,negative
B8OcM0rF1mr,"As Coronavirus spreads, so do these Powerful Stories. .
.
.
.
.
#Coronavirus #Coronavirusoutbreak #China #Wuhan #Wuhanvirus #India #CoronavirusIndia #CoronavirusUpdates #WuhanCoronavirus #WuhanChina",02/06/2020,en,English,positive
B8NJjYsl7bL,#coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #outbreak888,02/06/2020,en,English,neutral
B8NOvJPlTr0,"Coronavirus nCoV Top 10 Countries (# of confirmed cases)
Mainland China: 28,060
Japan: 35
Singapore: 28
Thailand: 25
Hong Kong: 21
South Korea: 19
Australia: 13
Germany, USA, Malaysia: 12
Taiwan: 11

Feb 6 - 01:16 GMT
#coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #outbreak888",02/06/2020,en,English,neutral
B8Ns4kElCOH,"Hong Kong will require residents under home quarantine for Coronavirus to wear electronic tracking devices  #coronavirus #coronavirus888
#coronavirusupdates  #coronavirusoutbreak #outbreak888",02/06/2020,en,English,neutral
B8NJQXbFrUw,"Coronavirus nCoV Update 
Cases: 28,287 (China 28,060; Other 227)

Deaths: 566

Feb 6- 00:29 GMT

#coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #outbreak888",02/06/2020,en,English,neutral
B8OokrFF0YO,"No Customers, Closed Stores: Chinese Entrepreneurs Brace For The Worst Amid Coronavirus Outbreak #coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #outbreak888",02/06/2020,en,English,negative
B8O9CwyKUOz,"Contagious stigma

Model : @tseng_chih_wei .
.
.
#coronavirus #coronavirusoutbreak #coronavirus2020 #caronavirus #virus #plagueinc #ncov #coronavirusawareness #coronaviruschina #photoftheday #paris #streetartparis #streetart",02/06/2020,en,English,negative
B8OsyCrg-Rn,"The flu virus can be a pesky threat against your family's health. But science has already proven that UV-C light is effective in warding off germs and disease-causing bacteria. Remember: using devices like UV Care can significantly reduce illnesses within the family. Just ask the thousands of satisfied clients who are healthy and happy because of UV-C! ⠀⁠
⁠
Get yours at www.theuvcare.com. ⁠
⁠
#UVCareusa #uvsterilizer #uvsanitizer #givethegiftofhealth #germaphobic #cleanfreak #travelclean #healthybaby #killthegerms #bigcitymoms #hinched #travelessentials #safetravels #fluvirusbegone #coronavirusawareness",02/06/2020,en,English,positive
B8OesO7FNNg,"Thursday evening at one of the busiest supermarkets 🤔🙄🤦‍♀️I mean it’s quick to get to the till but not nice feeling in downtown #bangsarvg Keep safe, try not to sneeze 🤧 on anyone and wash your hands regularly - I have a friend who spotted 3 grown up ladies leaving the toilet today WITHOUT washing their hands - not only is it gross but it’s dangerous to do this!!! Soap 🧼 Foam 🛁 Wash 🧽 people!!! #teabirdteaorganic #teabirdtea #healthychoices #healthylifestyle #stayclean #washyourhands #coveryourmouth #coronavirusawareness",02/06/2020,en,English,positive
B8O9HNsqDcz,"Contagious stigma

Model : @tseng_chih_wei .
.
.
#coronavirus #coronavirusoutbreak #coronavirus2020 #caronavirus #virus #plagueinc #ncov #coronavirusawareness #coronaviruschina #photoftheday #paris #streetartparis #streetart",02/06/2020,en,English,negative
B8O9SV8KUTX,"Contagious stigma

Model : @tseng_chih_wei .
.
.
#coronavirus #coronavirusoutbreak #coronavirus2020 #caronavirus #virus #plagueinc #ncov #coronavirusawareness #coronaviruschina #photoftheday #paris #streetartparis #streetart",02/06/2020,en,English,negative
B8OfiyLFcx2,"Holding on all sampling for 2 weeks at key locations- head online for free delivery 🚚 in KL - best blends for throats, coughs and sneezes - lemongrass and ginger, gingersnap, vanilla rooibos and hibiscus 🌺 #teabirdteaorganic #teabirdtea #healthylifestyle #healthyliving #healthychoices #immunebooster #boostimmunesystem #coronavirusawareness",02/06/2020,en,English,neutral
B8OwY22Fwcu,"Footage showing streets in Wuhan being disinfected. In many parts of the country people live under lockdown in their own building areas. There is a ticket for one member of the family to go out once every two days to buy groceries and other necessities. This doesn’t apply for all of China, each city has their own regulations.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/06/2020,en,English,negative
B8Ol0PSgYdx,"The coronavirus outbreak has the world thinking about prevention, vaccines and public health. Meet Dr. Gagadeep Kang, a woman whose life’s work is dedicated to solving some of the biggest and most urgent health issues of our generation. ⠀
⠀
_ ⠀
⠀
#coronavirus2020 #coronaviruschina #coronavirus #coronavirusoutbreak #coronavirusawareness #thedeviproject #doyouknowadevi #liveslessonslegacies #captivatingwomen #womensstories #portraitfilm #documentaryfilm #documentaries #womenfilmmakers #empoweredwomen #empoweredindia #documentingthereal⠀⠀
#cuttingchaicontent #realworlrealpeoplerealstories",02/06/2020,en,English,positive
B8OxYVqHusM,"TIME’s new cover: The coronavirus outbreak could derail Xi Jinping’s dreams of a Chinese century -
-
#coronavirusoutbreak#wuhancoronavirus#coronavirus2020#caronavirus#virus#plagueinc#ncov#coronavirusawareness#coronaviruschina#coranavirus#socialnetworktrends",02/06/2020,en,English,positive
B8OvvdZlvKA,"The first group of 44 patients has been transferred to the mobile hospital set up in Wuhan’s International Convention Center. They were greeted by medical staff from Wuhan’s Xiehe Hospital. Patients and medical teams from other hospitals are in the process of being transferred here.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/06/2020,en,English,negative
B8O9KLLKhjC,"Contagious stigma

Model : @tseng_chih_wei .
.
.
#coronavirus #coronavirusoutbreak #coronavirus2020 #caronavirus #virus #plagueinc #ncov #coronavirusawareness #coronaviruschina #photoftheday #paris #streetartparis #streetart",02/06/2020,en,English,negative
B8O9PxSKr0u,"Contagious stigma

Model : @tseng_chih_wei .
.
.
#coronavirus #coronavirusoutbreak #coronavirus2020 #caronavirus #virus #plagueinc #ncov #coronavirusawareness #coronaviruschina #photoftheday #paris #streetartparis #streetart",02/06/2020,en,English,negative
B8OkTkildQU,We love 💓 it when you love 💓 it - keep whispering those sweet nothings baby 😂💖💖💖💖💖Thankyou @frankitas for the friend share 💓🥰💖💃💃💃💃🌺💓😂👍#teabirdteaorganic #teabirdtea #healthylifestyle #healthychoices #organic #drinkteabirdtea #drinktea #boostimmunesystem #boostantioxidants #antioxidants #boostimmune #keepwell #coronavirusawareness #washhands #rest #excercise #stayhydrated #orderonline at www.teabirdtea.com for free delivery KL,02/06/2020,en,English,positive
B8OjqJNlOL9,Mixing and matching tonight to keep those anti-oxidants high 👌👍💃💖😉#teabirdtea #sleepwell #teabirdteaorganic #rest #excercise #drinkteabird #drinktea #coronavirusawareness #herbaltea #medicinalherbs #boostimmunesystem #antioxidantbooster #caffeinefreeforkids #buyonline #freeshippingkl www.teabirdtea.com,02/06/2020,en,English,neutral
B8Ot3gAFgCC,"February 5th, 2020. Heartbreaking news - two newborns in Wuhan’s Children Hospital have tested positive for the corona virus. The youngest baby shown in the video is only 30 hours old. Experts say the virus might have been passed on through the mother who has tested positive for the virus as well. We hope for both to get well again, soon!

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/06/2020,en,English,positive
B8ObndHgxQw,"A nurse named Liu Haiyan was assigned to work in an infectious disease unit at the Fugou County People's Hospital in Henan province, China last month, compilation of the epidemic is widespread. Because of this task, nurse Liu was unable to meet her nine-year-old daughter, Cheng Shiwen for 10 days after being recruited together, with 39 other medical workers. However, on January 31 yesterday the nurse was able to meet with the princess. Unfortunately, they have to stand a few feet from each other to prevent the spread of the virus. The moment of their meeting was immortalized in a video and talked extensively on social media. This is when front-line nurses who care for patients in hospitals who need the corona virus are approved to provide an 'air hug' for their crying daughter from the quarantine zone. . ""Mom, I really miss you,"" said the child as quoted from the Dailymail page. Hearing this, Nurse Liu also revealed the same thing to the princess. In the video Liu also gives a hug to the child. . ""I miss you too, let me hug you 'before reaching out and cuddling hugs,"" replied nurse Liu.
________________________

Let's follow for the information

#waspadaviruscorona #coronavirus #coronavirusoutbreak #virus #wuhan#wuhanvirus #coronaviruschina #wuhanchina#corona #coronovirus #chinavirus#wuhancoronavirus #outbreak #plagueinc #corona#coronaviruses #coronavirusfrance#coronavirus2020 #coronavirusbrasil#coronavirusnews #coronavirusecuador#coronaviruswuhan #coronavirusindia#coronavirusupdate #coronaviruschino#coronavirusawareness #coronavirusdewuhan#coronavirusoutbreak2020 #coronavirusaustralia",02/06/2020,en,English,positive
B8Os703lsLY,"Footage taken of a doctor’s couple in Shaoxing, Zhejiang province. The couple currently lives on site in hospital provided dormitories and they haven’t seen each other in several days. By coincidence the two walk into each other in one of the hospital hallways for isolated patients and nearly don’t recognize each other. After a short moment of giving each other strength their paths separate again.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/06/2020,en,English,negative
B8O9NTaqEdh,"Contagious stigma

Model : @tseng_chih_wei .
.
.
#coronavirus #coronavirusoutbreak #coronavirus2020 #caronavirus #virus #plagueinc #ncov #coronavirusawareness #coronaviruschina #photoftheday #paris #streetartparis #streetart",02/06/2020,en,English,negative
